Job Title,Job Qualifications,URL,Type,Work Hours,Kota,Georeferenced,Longitude,Latitude
Data Analyst,"Analytical Skills, Dashboard Building, Data Analysis, Data Analytics, Data Visualization, Excel Dashboards, Microsoft Excel, Microsoft Power BI, SQL, VBA Excel, and Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4006593216&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Health Analyst,"Biochemistry, Biology, Communication, Healthcare Analytics, Laboratory Information Management System (LIMS), Laboratory Skills, Laboratory Techniques, Microbiology, Microscopes, Molecular Biology, and Pathology",https://www.linkedin.com/jobs/search/?currentJobId=3999658505&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=4000479605&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Principal UX Designer,"Cascading Style Sheets (CSS), Communication, Design Thinking, Figma (Software), HTML, Human Computer Interaction, Interpersonal Skills, Product Design, Software as a Service (SaaS), UX Research, User Experience (UX), and User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=3999653199&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Analyst,,https://www.linkedin.com/jobs/search/?currentJobId=4012436555&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Scientist (Pipeline),"Data Science, Presentation Skills, Problem Solving, PyTorch, Python (Programming Language), R (Programming Language), SQL, Scikit-Learn, Statistical Modeling, Tableau, and TensorFlow",https://www.linkedin.com/jobs/search/?currentJobId=4013937462&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Senior Product Manager, 2 Hour Learning (Remote) - $200,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017076584&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Denpasar,POINT (115.21671667855678 -8.671656304136919),115.21671667855678,-8.671656304136919
"Artificial Intelligence Engineer, 2 Hour Learning (Remote) - $100,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017083220&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Medan,POINT (98.68321206097782 3.5929316017216393),98.68321206097782,3.5929316017216393
Chubb Life - IT Data Warehouse,,https://www.linkedin.com/jobs/search/?currentJobId=3984556665&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Assistant Manager - Business Development,,https://www.linkedin.com/jobs/search/?currentJobId=4018422294&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Java Developer with Python,"Business Intelligence (BI), Databases, Extract, Transform, Load (ETL), Java, PostgreSQL, Python (Programming Language), REST APIs, SQL, Software Development, and XQuery",https://www.linkedin.com/jobs/search/?currentJobId=4008969293&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
"Senior Product Manager, 2 Hour Learning (Remote) - $200,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017080304&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Full Stack Engineer, 2 Hour Learning (Remote) - $100,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017077387&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Malang,POINT (112.65 -7.98),112.65,-7.98
Data Partner Monetization Lead,,https://www.linkedin.com/jobs/search/?currentJobId=3996412847&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Analyst (Credit Risk),,https://www.linkedin.com/jobs/search/?currentJobId=4004163088&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3997205605&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Manager – Coal Origination,,https://www.linkedin.com/jobs/search/?currentJobId=4007874708&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
AWS Certified Content reviewer,Amazon Web Services (AWS),https://www.linkedin.com/jobs/search/?currentJobId=4008929612&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=125,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Senior Data Scientist (Malaysia Relocation),,https://www.linkedin.com/jobs/search/?currentJobId=3999268945&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Autonomous Vehicle Perception Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=3919417880&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Surabaya,POINT (112.740515 -7.244582),112.740515,-7.244582
Crypto Data Scientist / Machine Learning Engineer (Indonesia-Remote),,https://www.linkedin.com/jobs/search/?currentJobId=3922049925&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Product Manager - Perpetual and Futures Contracts,"Cryptocurrency, Product Design, and Product Management",https://www.linkedin.com/jobs/search/?currentJobId=4011924019&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Senior Researcher FAEI,,https://www.linkedin.com/jobs/search/?currentJobId=4005455094&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Full-time,Bandar Lampung,POINT (105.25 -5.05),105.25,-5.05
Data Engineer,"Amazon Web Services (AWS), Docker Products, Python (Programming Language), SQL, and Software Development Life Cycle (SDLC)",https://www.linkedin.com/jobs/search/?currentJobId=3979555386&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Core Data Architect Specialist,"Azure Data Factory, Azure Data Lake, Azure Databricks, Big Data, Data Architecture, Data Warehouse Architecture, ETL Tools, Extract, Transform, Load (ETL), and Microsoft Azure",https://www.linkedin.com/jobs/search/?currentJobId=4001665019&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Manager, Product",,https://www.linkedin.com/jobs/search/?currentJobId=4018970016&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Hybrid,Full-time,Surabaya,POINT (112.740515 -7.244582),112.740515,-7.244582
Education Counselor Manager,"Admissions, College Applications, Counseling, Events, International Students, Interpersonal Skills, Study Skills, and Working Experience",https://www.linkedin.com/jobs/search/?currentJobId=3747035954&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Machine Learning Engineer - LLM,,https://www.linkedin.com/jobs/search/?currentJobId=4008149709&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Contract  ,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Research And Development Specialist,"Research Skills, Research and Development (R&D), and Skill Development",https://www.linkedin.com/jobs/search/?currentJobId=4008331204&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Cikarang,POINT (106.95 -6.15),106.95,-6.15
Head of Product Innovation Manager (Skincare and Nutrition),"Nutrition, Personal Care Products, Product Innovation, and Skin Care",https://www.linkedin.com/jobs/search/?currentJobId=4013327759&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Tangerang,POINT (106.65 -6.15),106.65,-6.15
Principal Data Engineer and Analytics,,https://www.linkedin.com/jobs/search/?currentJobId=4004128616&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Machine Learning Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=3958921542&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
New Product Development Specialist,Cosmetic Formulation,https://www.linkedin.com/jobs/search/?currentJobId=4004243243&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data/Platform Network Engineer,"Amazon Web Services (AWS), Bash, Google Cloud Platform (GCP), Linux, Microsoft Azure, and Python (Programming Language)",https://www.linkedin.com/jobs/search/?currentJobId=4015197004&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
"Full Stack Engineer, 2 Hour Learning (Remote) - $100,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017081634&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Full-time,Yogyakarta,POINT (110.36450235280027 -7.800954474217425),110.36450235280027,-7.800954474217425
Search Engine Optimization Specialist,"Ahrefs, Analytical Skills, Google Analytics, Keyword Research, and Search Engine Optimization (SEO)",https://www.linkedin.com/jobs/search/?currentJobId=4016708068&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3999416283&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Python Data Scientist/Analyst - LLM Project,,https://www.linkedin.com/jobs/search/?currentJobId=3949893368&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Python Data Scientist/Analyst - LLM Project,,https://www.linkedin.com/jobs/search/?currentJobId=3949893368&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Developer (Power BI),,https://www.linkedin.com/jobs/search/?currentJobId=4012120745&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Engineer (Machine Learning),,https://www.linkedin.com/jobs/search/?currentJobId=4008407794&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Deputy Head of Data Management & Analytics,,https://www.linkedin.com/jobs/search/?currentJobId=3909641055&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist (Banking),,https://www.linkedin.com/jobs/search/?currentJobId=3983197532&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=150,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Machine Learning Scientist (Malaysia Relocation),,https://www.linkedin.com/jobs/search/?currentJobId=4002420130&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3980335817&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3924249768&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
L2 SOC Analyst,"Crowdstrike Falcon, Identity and Access Management (IAM), Microsoft Defender, and Security Incident Response",https://www.linkedin.com/jobs/search/?currentJobId=4017688485&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Business Intelligence Lead,,https://www.linkedin.com/jobs/search/?currentJobId=4000210746&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Scrum Master,Scrum,https://www.linkedin.com/jobs/search/?currentJobId=3998780245&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Senior Software Engineering Manager, Trilogy (Remote) - $100,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017076602&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Lead/ Staff Data Scientist (Bangkok based, relocation provided)","Computer Vision, Data Engineering, Data Science, Image Processing, Natural Language Processing (NLP), Pattern Recognition, PySpark, Recommender Systems, Scala, and Statistics",https://www.linkedin.com/jobs/search/?currentJobId=3736663953&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Hybrid,Full-time,Bandung,POINT (107.608800 -6.899350),107.6088,-6.89935
Data Science Lecturer,"Analytical Skills, Data Analytics, Data Science, Machine Learning, Skill Development, Teaching, and University Lecturing",https://www.linkedin.com/jobs/search/?currentJobId=3917518314&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Tangerang,POINT (106.65 -6.15),106.65,-6.15
Data Analyst,,https://www.linkedin.com/jobs/search/?currentJobId=4012135043&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Technical Lead, LearnwithAI (Remote) - $200,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017081846&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Scanner Developer,"Amazon Web Services (AWS), Bash, Data Lakes, Data Warehousing, Extract, Transform, Load (ETL), Java, Metadata, Metadata Standards, Node.js, Python (Programming Language), and SQL",https://www.linkedin.com/jobs/search/?currentJobId=3999340488&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Ecommerce Data Analyst,"Analytical Skills, Data Analysis, Data Analytics, Data Modeling, Data Visualization, Databases, Extract, Transform, Load (ETL), Google Data Studio, Marketing Data Analysis, Problem Solving, SQL, and Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4018561678&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Senior Sales Account Executive,"Account Sales Strategies, Artificial Intelligence (AI), Business Communications, Communication, Information Technology, Negotiation, Oral Communication, Sales, Sales Processes, Software Development, and Software as a Service (SaaS)",https://www.linkedin.com/jobs/search/?currentJobId=4005545338&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Senior Software Engineer, 2 Hour Learning (Remote) - $100,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017077988&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Remote,Full-time,Malang,POINT (112.65 -7.98),112.65,-7.98
Software Product Manager,,https://www.linkedin.com/jobs/search/?currentJobId=3971134842&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Cloud Solution Architect,"Cloud Computing, Cloud-Native Architecture, Google Cloud Platform (GCP), Google Workspace, Microsoft Azure, Office 365, Presales, Public Cloud, Solution Architecture, and VMware",https://www.linkedin.com/jobs/search/?currentJobId=4010196444&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Product Manager,"Business Development, Business Strategy, Marketing, Marketing Strategy, Microsoft Excel, Pricing Strategy, Product Development, Product Management, Product Marketing, and Product Strategy",https://www.linkedin.com/jobs/search/?currentJobId=4009831798&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Tangerang,POINT (106.65 -6.15),106.65,-6.15
Senior Golang Developer,"Amazon S3, Amazon Web Services (AWS), Docker Products, Go (Programming Language), Jenkins, MySQL, PHP, PHP Frameworks, Redis, and SQL",https://www.linkedin.com/jobs/search/?currentJobId=4008303539&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Market Research Associate,"Analytical Skills, Communication, Internal Communications, Presentations, Report Writing, Research Design, Research Implementation, and Research Projects",https://www.linkedin.com/jobs/search/?currentJobId=4007792844&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Science Instructor,,https://www.linkedin.com/jobs/search/?currentJobId=4000477728&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
VP  IT & Network Infrastructure Product Management,,https://www.linkedin.com/jobs/search/?currentJobId=3996431006&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=4017110715&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Cyber Security Consultant,"Application Security, DLP, Databases, Encryption, Penetration Testing, Security Consulting, and Vulnerability Assessment and Penetration Testing (VAPT)",https://www.linkedin.com/jobs/search/?currentJobId=4004280138&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=175,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Butler,"Banquets, Catering, Customer Satisfaction, English, Event Planning, Food and Beverage Operations, Front Office Operations, Hospitality Industry, MICROS, and Teamwork",https://www.linkedin.com/jobs/search/?currentJobId=4019662403&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Kuta,POINT (115.17513702529435 -8.724964339525016),115.17513702529435,-8.724964339525016
Food Production Manager,"Equipment Maintenance, Food Processing, Food Safety, Food Service, Leadership, Problem Solving, Production Management, Quality Control, Safety Regulations, and Team Leadership",https://www.linkedin.com/jobs/search/?currentJobId=4018984579&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,Hybrid,Full-time,Ubud,POINT (115.2625201762181 -8.50663667391263),115.2625201762181,-8.50663667391263
Sr. Data Analyst,,https://www.linkedin.com/jobs/search/?currentJobId=3934460567&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Data Product Management (Games) - Sea Labs,,https://www.linkedin.com/jobs/search/?currentJobId=3981849731&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Consultant - Artificial Intelligence & Data - ID,,https://www.linkedin.com/jobs/search/?currentJobId=4017142618&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Market Surveyor (Badminton Sports Items),,https://www.linkedin.com/jobs/search/?currentJobId=3981953127&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,Remote,Full-time,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
CRA (Level I),,https://www.linkedin.com/jobs/search/?currentJobId=4019523712&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Manager Data Analytics,,https://www.linkedin.com/jobs/search/?currentJobId=4004144821&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Manager, Analytics & Insights (Bangkok-based, relocation provided)",,https://www.linkedin.com/jobs/search/?currentJobId=3940961800&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Bali,POINT (115.2079136078647 -8.382627730607549),115.2079136078647,-8.382627730607549
